spaceHolder;groupe;sousGroupe;ignore;categorie;context;cat_gr;connector;reference;connectorVerb;prompts;mask1;score1;sequence1;mask2;score2;sequence2;mask3;score3;sequence3
person with hearing impairment;MS;M;non;NR;;S;to develop;HassanSaad;develops;person with hearing impairment develops [MASK].;dementia;0.1155163422226905;person with hearing impairment develops dementia.;asthma;0.1049099490046501;person with hearing impairment develops asthma.;vertigo;0.0972180366516113;person with hearing impairment develops vertigo.
person with hearing impairment;MS;M;non;NR;;S;to manage;HassanSaad;manages;person with hearing impairment manages [MASK].;well;0.1374201327562332;person with hearing impairment manages well.;better;0.0632912814617157;person with hearing impairment manages better.;it;0.043567594140768;person with hearing impairment manages it.
person with hearing impairment;MS;M;non;NR;;S;to have;HassanSaad;has;person with hearing impairment has [MASK].;dementia;0.2452321499586105;person with hearing impairment has dementia.;autism;0.1403334885835647;person with hearing impairment has autism.;asthma;0.0901912674307823;person with hearing impairment has asthma.
person with hearing impairment;MS;M;non;NR;;S;to instruct;HassanSaad;instructs;person with hearing impairment instructs [MASK].;him;0.0954581648111343;person with hearing impairment instructs him.;you;0.0718089193105697;person with hearing impairment instructs you.;them;0.0445674881339073;person with hearing impairment instructs them.
person with hearing impairment;MS;M;non;NR;;S;to guide;HassanSaad;guides;person with hearing impairment guides [MASK].;you;0.0451458692550659;person with hearing impairment guides you.;them;0.0429408363997936;person with hearing impairment guides them.;this;0.0376832820475101;person with hearing impairment guides this.
person with hearing impairment;MS;M;non;NR;;S;to perceive;HassanSaad;perceives;person with hearing impairment perceives [MASK].;this;0.1094819083809852;person with hearing impairment perceives this.;it;0.0999712571501731;person with hearing impairment perceives it.;that;0.0254803821444511;person with hearing impairment perceives that.
person with hearing impairment;MS;M;non;NR;;S;to supervise;HassanSaad;supervises;person with hearing impairment supervises [MASK].;him;0.0390210822224617;person with hearing impairment supervises him.;them;0.0385852009057998;person with hearing impairment supervises them.;work;0.0362107120454311;person with hearing impairment supervises work.
person with hearing impairment;MS;M;non;NR;;S;to do;HassanSaad;does;person with hearing impairment does [MASK].;not;0.6243996024131775;person with hearing impairment does not.;this;0.0526740439236164;person with hearing impairment does this.;it;0.0448259785771369;person with hearing impairment does it.
person with hearing impairment;MS;M;non;NR;;S;to produce;HassanSaad;produces;person with hearing impairment produces [MASK].;seizures;0.0983021631836891;person with hearing impairment produces seizures.;problems;0.0639446005225181;person with hearing impairment produces problems.;autism;0.0407264493405818;person with hearing impairment produces autism.
person with hearing impairment;MS;M;non;NR;;S;to feel;HassanSaad;feels;person with hearing impairment feels [MASK].;better;0.1946147680282592;person with hearing impairment feels better.;differently;0.0351669415831565;person with hearing impairment feels differently.;fine;0.0303234886378049;person with hearing impairment feels fine.
person with hearing impairment;MS;M;non;NR;;S;to teache;HassanSaad;teaches;person with hearing impairment teaches [MASK].;this;0.0833866968750953;person with hearing impairment teaches this.;patience;0.0401112288236618;person with hearing impairment teaches patience.;arithmetic;0.0278359279036521;person with hearing impairment teaches arithmetic.
person with hearing impairment;MS;M;non;NR;;S;to lead;HassanSaad;leads;person with hearing impairment leads [MASK].;suicide;0.2140530496835708;person with hearing impairment leads suicide.;dementia;0.145597368478775;person with hearing impairment leads dementia.;als;0.0641606375575065;person with hearing impairment leads als.
person with hearing impairment;MS;M;non;NR;;S;to advise;HassanSaad;advises;person with hearing impairment advises [MASK].;caution;0.3169124126434326;person with hearing impairment advises caution.;this;0.0592009052634239;person with hearing impairment advises this.;it;0.0240229107439517;person with hearing impairment advises it.
person having a hearing impairment;MS;M;non;NR;;S;to innovate;HassanSaad;innovates;person having a hearing impairment innovates [MASK].;quickly;0.0943533554673194;person having a hearing impairment innovates quickly.;successfully;0.0603952445089817;person having a hearing impairment innovates successfully.;rapidly;0.0491990409791469;person having a hearing impairment innovates rapidly.
person having a hearing impairment;MS;M;non;NR;;S;to develop;HassanSaad;develops;person having a hearing impairment develops [MASK].;dementia;0.1051971986889839;person having a hearing impairment develops dementia.;vertigo;0.0876222103834152;person having a hearing impairment develops vertigo.;asthma;0.0778671354055404;person having a hearing impairment develops asthma.
person having a hearing impairment;MS;M;non;NR;;S;to manage;HassanSaad;manages;person having a hearing impairment manages [MASK].;well;0.1454701572656631;person having a hearing impairment manages well.;it;0.1106401085853576;person having a hearing impairment manages it.;this;0.0492512844502925;person having a hearing impairment manages this.
person having a hearing impairment;MS;M;non;NR;;S;to have;HassanSaad;has;person having a hearing impairment has [MASK].;dementia;0.2539854645729065;person having a hearing impairment has dementia.;autism;0.1384872496128082;person having a hearing impairment has autism.;asthma;0.0682524293661117;person having a hearing impairment has asthma.
person having a hearing impairment;MS;M;non;NR;;S;to instruct;HassanSaad;instructs;person having a hearing impairment instructs [MASK].;him;0.1048051565885543;person having a hearing impairment instructs him.;you;0.0517021790146827;person having a hearing impairment instructs you.;them;0.0501247085630893;person having a hearing impairment instructs them.
person having a hearing impairment;MS;M;non;NR;;S;to guide;HassanSaad;guides;person having a hearing impairment guides [MASK].;them;0.0948603525757789;person having a hearing impairment guides them.;this;0.0622626356780529;person having a hearing impairment guides this.;themselves;0.0347721949219703;person having a hearing impairment guides themselves.
person having a hearing impairment;MS;M;non;NR;;S;to perceive;HassanSaad;perceives;person having a hearing impairment perceives [MASK].;this;0.1408871263265609;person having a hearing impairment perceives this.;it;0.1080029532313346;person having a hearing impairment perceives it.;that;0.0368444062769413;person having a hearing impairment perceives that.
person having a hearing impairment;MS;M;non;NR;;S;to supervise;HassanSaad;supervises;person having a hearing impairment supervises [MASK].;them;0.0784351527690887;person having a hearing impairment supervises them.;him;0.0675164833664894;person having a hearing impairment supervises him.;this;0.0420142710208892;person having a hearing impairment supervises this.
person having a hearing impairment;MS;M;non;NR;;S;to do;HassanSaad;does;person having a hearing impairment does [MASK].;not;0.6804147362709045;person having a hearing impairment does not.;this;0.0503112860023975;person having a hearing impairment does this.;it;0.0464597009122371;person having a hearing impairment does it.
person having a hearing impairment;MS;M;non;NR;;S;to produce;HassanSaad;produces;person having a hearing impairment produces [MASK].;seizures;0.0923273041844368;person having a hearing impairment produces seizures.;problems;0.0829820856451988;person having a hearing impairment produces problems.;glasses;0.0434681214392185;person having a hearing impairment produces glasses.
person having a hearing impairment;MS;M;non;NR;;S;to feel;HassanSaad;feels;person having a hearing impairment feels [MASK].;better;0.1655576825141906;person having a hearing impairment feels better.;differently;0.0489153340458869;person having a hearing impairment feels differently.;fine;0.034339353442192;person having a hearing impairment feels fine.
person having a hearing impairment;MS;M;non;NR;;S;to teache;HassanSaad;teaches;person having a hearing impairment teaches [MASK].;this;0.1280534416437149;person having a hearing impairment teaches this.;patience;0.0530828759074211;person having a hearing impairment teaches patience.;learning;0.034482080489397;person having a hearing impairment teaches learning.
person having a hearing impairment;MS;M;non;NR;;S;to lead;HassanSaad;leads;person having a hearing impairment leads [MASK].;suicide;0.2270257622003555;person having a hearing impairment leads suicide.;dementia;0.0912660658359527;person having a hearing impairment leads dementia.;als;0.0619561597704887;person having a hearing impairment leads als.
person having a hearing impairment;MS;M;non;NR;;S;to advise;HassanSaad;advises;person having a hearing impairment advises [MASK].;caution;0.2908335924148559;person having a hearing impairment advises caution.;this;0.0843622833490371;person having a hearing impairment advises this.;otherwise;0.037212923169136;person having a hearing impairment advises otherwise.
person having uncalibrated hearing;MS;M;non;NR;;S;to innovate;HassanSaad;innovates;person having uncalibrated hearing innovates [MASK].;rapidly;0.0685949772596359;person having uncalibrated hearing innovates rapidly.;quickly;0.0571027658879756;person having uncalibrated hearing innovates quickly.;successfully;0.0471811592578887;person having uncalibrated hearing innovates successfully.
person having uncalibrated hearing;MS;M;non;NR;;S;to develop;HassanSaad;develops;person having uncalibrated hearing develops [MASK].;dementia;0.0991528779268264;person having uncalibrated hearing develops dementia.;vertigo;0.0944400653243064;person having uncalibrated hearing develops vertigo.;asthma;0.0813664719462394;person having uncalibrated hearing develops asthma.
person having uncalibrated hearing;MS;M;non;NR;;S;to manage;HassanSaad;manages;person having uncalibrated hearing manages [MASK].;well;0.1022976040840148;person having uncalibrated hearing manages well.;it;0.0999534204602241;person having uncalibrated hearing manages it.;this;0.0499393381178379;person having uncalibrated hearing manages this.
person having uncalibrated hearing;MS;M;non;NR;;S;to have;HassanSaad;has;person having uncalibrated hearing has [MASK].;dementia;0.2360988110303878;person having uncalibrated hearing has dementia.;died;0.1159136593341827;person having uncalibrated hearing has died.;autism;0.0639394670724868;person having uncalibrated hearing has autism.
