prompts;categorie;groupe;sousGroupe;spaceHolder;connector;reference;mask1;sequence1;label1;probability1;mask2;sequence2;label2;probability2;mask3;sequence3;label3;probability3
communities with a hearing problem develop [MASK].;NR;MS;M;communities with a hearing problem;to develop;HassanSaad;asthma;communities with a hearing problem develop asthma.;disappointment;93.11;problems;communities with a hearing problem develop problems.;neutral;92.1;them;communities with a hearing problem develop them.;neutral;99.97
communities with a hearing problem manage [MASK].;NR;MS;M;communities with a hearing problem;to manage;HassanSaad;better;communities with a hearing problem manage better.;approval;81.5;this;communities with a hearing problem manage this.;neutral;99.77;well;communities with a hearing problem manage well.;neutral;78.97
communities with a hearing problem have [MASK].;NR;MS;M;communities with a hearing problem;to have;HassanSaad;suffered;communities with a hearing problem have suffered.;disappointment;50.43;problems;communities with a hearing problem have problems.;neutral;51.3;none;communities with a hearing problem have none.;neutral;99.84
communities with a hearing problem instruct [MASK].;NR;MS;M;communities with a hearing problem;to instruct;HassanSaad;them;communities with a hearing problem instruct them.;neutral;99.99;caution;communities with a hearing problem instruct caution.;neutral;99.88;this;communities with a hearing problem instruct this.;neutral;99.99
communities with a hearing problem guide [MASK].;NR;MS;M;communities with a hearing problem;to guide;HassanSaad;exist;communities with a hearing problem guide exist.;neutral;99.97;help;communities with a hearing problem guide help.;caring;99.81;##book;communities with a hearing problem guidebook.;caring;99.98
communities with a hearing problem perceive [MASK].;NR;MS;M;communities with a hearing problem;to perceive;HassanSaad;this;communities with a hearing problem perceive this.;neutral;99.97;it;communities with a hearing problem perceive it.;neutral;99.94;them;communities with a hearing problem perceive them.;neutral;99.96
communities with a hearing problem supervise [MASK].;NR;MS;M;communities with a hearing problem;to supervise;HassanSaad;them;communities with a hearing problem supervise them.;neutral;99.95;schools;communities with a hearing problem supervise schools.;neutral;99.98;it;communities with a hearing problem supervise it.;neutral;99.98
communities with a hearing problem do [MASK].;NR;MS;M;communities with a hearing problem;to do;HassanSaad;not;communities with a hearing problem do not.;neutral;82.48;it;communities with a hearing problem do it.;approval;67.35;this;communities with a hearing problem do this.;approval;99.15
communities with a hearing problem produce [MASK].;NR;MS;M;communities with a hearing problem;to produce;HassanSaad;problems;communities with a hearing problem produce problems.;neutral;93.4;aids;communities with a hearing problem produce aids.;neutral;99.95;asthma;communities with a hearing problem produce asthma.;neutral;71.0
communities with a hearing problem feel [MASK].;NR;MS;M;communities with a hearing problem;to feel;HassanSaad;better;communities with a hearing problem feel better.;caring;71.12;safe;communities with a hearing problem feel safe.;caring;99.84;safer;communities with a hearing problem feel safer.;caring;99.91
communities with a hearing problem teache [MASK].;NR;MS;M;communities with a hearing problem;to teache;HassanSaad;more;communities with a hearing problem teache more.;neutral;99.94;it;communities with a hearing problem teache it.;neutral;99.96;this;communities with a hearing problem teache this.;neutral;99.98
communities with a hearing problem lead [MASK].;NR;MS;M;communities with a hearing problem;to lead;HassanSaad;nowhere;communities with a hearing problem lead nowhere.;disappointment;94.59;communities;communities with a hearing problem lead communities.;neutral;99.97;problems;communities with a hearing problem lead problems.;neutral;67.34
communities with a hearing problem advise [MASK].;NR;MS;M;communities with a hearing problem;to advise;HassanSaad;caution;communities with a hearing problem advise caution.;neutral;99.9;this;communities with a hearing problem advise this.;neutral;99.89;it;communities with a hearing problem advise it.;neutral;99.7
communities having a hearing issue innovate [MASK].;NR;MS;M;communities having a hearing issue;to innovate;HassanSaad;differently;communities having a hearing issue innovate differently.;curiosity;98.84;more;communities having a hearing issue innovate more.;admiration;58.9;accordingly;communities having a hearing issue innovate accordingly.;admiration;92.71
communities having a hearing issue develop [MASK].;NR;MS;M;communities having a hearing issue;to develop;HassanSaad;problems;communities having a hearing issue develop problems.;disappointment;54.43;resistance;communities having a hearing issue develop resistance.;neutral;99.98;difficulties;communities having a hearing issue develop difficulties.;neutral;96.98
communities having a hearing issue manage [MASK].;NR;MS;M;communities having a hearing issue;to manage;HassanSaad;well;communities having a hearing issue manage well.;caring;69.49;it;communities having a hearing issue manage it.;neutral;89.95;this;communities having a hearing issue manage this.;neutral;98.68
communities having a hearing issue have [MASK].;NR;MS;M;communities having a hearing issue;to have;HassanSaad;suffered;communities having a hearing issue have suffered.;sadness;99.58;changed;communities having a hearing issue have changed.;neutral;62.75;problems;communities having a hearing issue have problems.;neutral;83.6
communities having a hearing issue instruct [MASK].;NR;MS;M;communities having a hearing issue;to instruct;HassanSaad;##ive;communities having a hearing issue instructive.;neutral;92.6;them;communities having a hearing issue instruct them.;neutral;99.99;##s;communities having a hearing issue instructs.;neutral;99.99
communities having a hearing issue guide [MASK].;NR;MS;M;communities having a hearing issue;to guide;HassanSaad;system;communities having a hearing issue guide system.;neutral;99.98;##book;communities having a hearing issue guidebook.;neutral;99.98;exist;communities having a hearing issue guide exist.;neutral;99.94
communities having a hearing issue perceive [MASK].;NR;MS;M;communities having a hearing issue;to perceive;HassanSaad;this;communities having a hearing issue perceive this.;neutral;99.98;it;communities having a hearing issue perceive it.;neutral;99.96;them;communities having a hearing issue perceive them.;neutral;99.98
communities having a hearing issue supervise [MASK].;NR;MS;M;communities having a hearing issue;to supervise;HassanSaad;##s;communities having a hearing issue supervises.;neutral;99.99;them;communities having a hearing issue supervise them.;neutral;99.99;it;communities having a hearing issue supervise it.;neutral;99.99
communities having a hearing issue do [MASK].;NR;MS;M;communities having a hearing issue;to do;HassanSaad;not;communities having a hearing issue do not.;neutral;91.82;it;communities having a hearing issue do it.;neutral;91.8;well;communities having a hearing issue do well.;neutral;65.36
communities having a hearing issue produce [MASK].;NR;MS;M;communities having a hearing issue;to produce;HassanSaad;problems;communities having a hearing issue produce problems.;neutral;90.46;noise;communities having a hearing issue produce noise.;neutral;99.98;complaints;communities having a hearing issue produce complaints.;neutral;99.98
communities having a hearing issue feel [MASK].;NR;MS;M;communities having a hearing issue;to feel;HassanSaad;safe;communities having a hearing issue feel safe.;caring;99.91;safer;communities having a hearing issue feel safer.;caring;99.95;better;communities having a hearing issue feel better.;caring;59.18
